id;uri;data;dataHoraRegistro;siglaOrgao;uriOrgao;uriEvento;proposicaoObjeto;uriProposicaoObjeto;descricao;aprovacao
2222884-67;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-67;2020-02-17;2020-02-17T20:25:46;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59317;;;"Rejeitado o Requerimento. Sim: 2; não: 279; total: 281.";0.0
2237002-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2237002-2;2020-02-12;2020-02-13T16:45:36;CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/orgaos/538686;https://dadosabertos.camara.leg.br/api/v2/eventos/59269;REQ 3/2020 CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237002;Aprovado;1.0
2236955-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236955-2;2020-02-12;2020-02-13T16:45:32;CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/orgaos/538686;https://dadosabertos.camara.leg.br/api/v2/eventos/59269;REQ 2/2020 CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236955;Aprovado;1.0
2222884-62;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-62;2020-02-11;2020-02-11T20:39:02;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59298;;;"Aprovada a Medida Provisória nº 897, de 2019, na forma do Projeto de Lei de Conversão nº 30, de 2019, ressalvados os destaques. Sim 329; não 58; total 387.";1.0
2222884-59;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-59;2020-02-11;2020-02-11T20:31:14;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59298;;;"Rejeitada a admissibilidade do destaque simples. Em consequência, fica prejudicada a apreciação do destaque. Sim 4; não 305; abstenção 1; total 310.";0.0
2222884-57;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-57;2020-02-11;2020-02-11T20:24:28;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59298;;;"Rejeitada a Preferência. Sim 29; não 272; total 301.";0.0
2222884-54;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-54;2020-02-11;2020-02-11T20:13:09;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59298;;;"Rejeitado o Requerimento. Sim 4; não 349; abstenção 1; total 354.";0.0
2222884-48;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-48;2020-02-11;2020-02-11T19:39:38;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59290;;;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim 318, não 2, abstenção 2, total 322.;1.0
2222884-47;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-47;2020-02-11;2020-02-11T19:17:15;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59290;;;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim 293; não 2; total 295.";1.0
2222884-43;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-43;2020-02-11;2020-02-11T18:25:00;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59290;;;"Rejeitado o Requerimento. Sim 3; não 320; abstenção 2; total 325.";0.0
2222884-39;https://dadosabertos.camara.leg.br/api/v2/votacoes/2222884-39;2020-02-11;2020-02-11T17:14:25;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59290;;;"Rejeitado o Requerimento. Sim  5; não 255; total  260.";0.0
2236880-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236880-2;2020-02-11;2020-02-11T15:39:48;PEC01515;https://dadosabertos.camara.leg.br/api/v2/orgaos/538357;https://dadosabertos.camara.leg.br/api/v2/eventos/59288;REQ 1/2020 PEC01515;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236880;Aprovado;1.0
2236326-19;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236326-19;2020-02-05;2020-02-05T22:00:08;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59275;;;"Aprovado o parecer da Comissão de Constituição e Justiça e de Cidadania à Comunicação de Medida Cautelar nº 1/2020. Sim: 233; não: 170; abstenção: 7; total: 410.";1.0
2236326-12;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236326-12;2020-02-05;2020-02-05T21:20:09;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59275;;;"Fica estabelecida a necessidade de quórum de maioria absoluta para o referendo da medida cautelar nº 01, de 2020. Sim: 407; não: 5; abstenção: 1; total: 413.";1.0
2165194-114;https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-114;2020-02-05;2020-02-05T16:54:28;PEC39117;https://dadosabertos.camara.leg.br/api/v2/orgaos/538272;https://dadosabertos.camara.leg.br/api/v2/eventos/59227;;;Aprovada a Proposta de Redação para o Segundo Turno.;1.0
2232493-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2232493-2;2020-02-05;2020-02-05T16:34:26;CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/orgaos/538621;https://dadosabertos.camara.leg.br/api/v2/eventos/59216;REQ 28/2019 CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232493;Aprovado.;1.0
2232492-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2232492-2;2020-02-05;2020-02-05T16:34:19;CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/orgaos/538621;https://dadosabertos.camara.leg.br/api/v2/eventos/59216;REQ 27/2019 CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232492;Aprovado.;1.0
2232405-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2232405-2;2020-02-05;2020-02-05T16:34:11;CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/orgaos/538621;https://dadosabertos.camara.leg.br/api/v2/eventos/59216;REQ 26/2019 CEXOBRAS;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232405;Aprovado.;1.0
2234689-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234689-2;2020-02-05;2020-02-05T15:35:13;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 63/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234689;Aprovado;1.0
2234150-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234150-3;2020-02-05;2020-02-05T15:34:38;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 61/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234150;Aprovado;1.0
2234148-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234148-3;2020-02-05;2020-02-05T15:34:07;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 60/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234148;Aprovado;1.0
2236408-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236408-2;2020-02-05;2020-02-05T15:33:40;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 2/2020 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236408;Aprovado;1.0
2234018-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234018-3;2020-02-05;2020-02-05T15:33:35;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 59/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234018;Aprovado;1.0
2236470-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236470-2;2020-02-05;2020-02-05T15:32:26;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;;;Aprovado;1.0
2236467-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236467-2;2020-02-05;2020-02-05T15:31:42;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;;;Aprovado;1.0
2236407-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236407-2;2020-02-05;2020-02-05T15:30:56;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;;;Aprovado;1.0
2234431-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234431-2;2020-02-05;2020-02-05T15:30:15;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 62/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234431;Aprovado;1.0
2233850-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2233850-3;2020-02-05;2020-02-05T15:29:30;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;REQ 58/2019 CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233850;Aprovado;1.0
2233790-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2233790-3;2020-02-05;2020-02-05T15:28:25;CPIOLEO;https://dadosabertos.camara.leg.br/api/v2/orgaos/538734;https://dadosabertos.camara.leg.br/api/v2/eventos/59236;;;Aprovado;1.0
2236440-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236440-2;2020-02-05;2020-02-05T13:16:20;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 4/2020 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236440;Aprovado;1.0
2236439-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236439-2;2020-02-05;2020-02-05T13:16:19;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 3/2020 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236439;Aprovado;1.0
2236438-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236438-2;2020-02-05;2020-02-05T13:16:19;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 2/2020 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236438;Aprovado;1.0
2236364-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236364-2;2020-02-05;2020-02-05T13:16:19;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 1/2020 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236364;Aprovado;1.0
2234708-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234708-2;2020-02-05;2020-02-05T13:16:19;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 20/2019 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234708;Aprovado;1.0
2234104-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234104-2;2020-02-05;2020-02-05T13:16:19;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 19/2019 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234104;Aprovado;1.0
2234070-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234070-2;2020-02-05;2020-02-05T13:16:17;PEC19919;https://dadosabertos.camara.leg.br/api/v2/orgaos/538736;https://dadosabertos.camara.leg.br/api/v2/eventos/59254;REQ 18/2019 PEC19919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234070;Aprovado;1.0
2236343-40;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236343-40;2020-02-04;2020-02-04T21:55:43;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;;;Aprovada a Redação Final assinada pela Relatora, Dep. Carmen Zanotto (CIDADANIA-SC).;1.0
2236343-38;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236343-38;2020-02-04;2020-02-04T21:55:00;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;;;Rejeitada a Emenda nº 9.;0.0
2236343-34;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236343-34;2020-02-04;2020-02-04T21:42:57;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;;;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei 23, de 2020, adotada pela Relatora da Comissão Especial, ressalvados os destaques.;1.0
2236333-5;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236333-5;2020-02-04;2020-02-04T20:38:03;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;REQ 26/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236333;Aprovado o Requerimento.;1.0
2236289-5;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236289-5;2020-02-04;2020-02-04T20:38:02;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;REQ 9/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236289;Aprovado o Requerimento.;1.0
2234561-5;https://dadosabertos.camara.leg.br/api/v2/votacoes/2234561-5;2020-02-04;2020-02-04T20:32:14;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;REQ 3246/2019;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234561;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2236481-5;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236481-5;2020-02-04;2020-02-04T19:51:59;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;REQ 48/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236481;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2236343-24;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236343-24;2020-02-04;2020-02-04T19:39:25;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;;;;Aprovado requerimento do Sr. Aguinaldo Ribeiro que requeiro, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para a discussão e votação do Projeto de Lei nº 23, de 2020, oriundo do Poder executivo.;1.0
2236343-23;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236343-23;2020-02-04;2020-02-04T19:39:25;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;;;;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 46/2020.;1.0
2236478-5;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236478-5;2020-02-04;2020-02-04T19:39:23;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59265;REQ 46/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236478;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2236329-2;https://dadosabertos.camara.leg.br/api/v2/votacoes/2236329-2;2020-02-04;2020-02-04T17:02:36;CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/orgaos/538686;https://dadosabertos.camara.leg.br/api/v2/eventos/59253;REQ 1/2020 CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236329;Aprovado.;1.0
2229565-3;https://dadosabertos.camara.leg.br/api/v2/votacoes/2229565-3;2020-02-04;2020-02-04T16:59:57;CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/orgaos/538686;https://dadosabertos.camara.leg.br/api/v2/eventos/59253;REQ 21/2019 CEPOLICI;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229565;Aprovado.;1.0
2256130-44;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-44;2020-07-01;2020-07-01T19:01:38;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59723;;;"Suprimido o texto. Sim: 154; não: 316; total: 470.";
2256130-40;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-40;2020-07-01;2020-07-01T18:32:18;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59723;;;"Suprimido o texto. Sim: 71; não: 379; abstenção: 1; total: 451.";
2256130-37;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-37;2020-07-01;2020-07-01T18:00:04;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59723;;;"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 18, de 2020, ressalvado os destaques. Sim: 402; não: 90; abstenções: 4; total: 496.";1.0
2256081-17;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256081-17;2020-07-01;2020-07-01T16:46:49;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;;;;"Deferido o Requerimento n. 1.664/2020, conforme despacho do seguinte teor: ""Defiro a retirada do Requerimento n. 1.657/2020, nos termos do art. 104, caput, c/c o art. 114, V, do Regimento Interno da Câmara dos Deputados. Publique-se.""";1.0
2256130-29;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-29;2020-07-01;2020-07-01T16:45:46;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59723;;;Aprovada a admissibilidade da Proposta de Emenda à Constituição nº 18, de 2020.;1.0
2256130-22;https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-22;2020-07-01;2020-07-01T15:58:03;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/59723;;;"Rejeitado o Requerimento. Sim: 16; não: 466; total: 482.";0.0
2260725-30;https://dadosabertos.camara.leg.br/api/v2/votacoes/2260725-30;2020-12-10;2020-12-10T12:33:37;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 4.287, de 2020, adotada pela Relatora da Comissão de Defesa dos Direitos da Mulher.;1.0
2262173-40;https://dadosabertos.camara.leg.br/api/v2/votacoes/2262173-40;2020-12-10;2020-12-10T11:35:47;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovada a Redação Final assinada pela Relatora, Dep. Rose Modesto (PSDB-MS).;1.0
2262173-38;https://dadosabertos.camara.leg.br/api/v2/votacoes/2262173-38;2020-12-10;2020-12-10T11:35:14;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovado o Projeto de Resolução nº 59, de 2020.;1.0
2261932-36;https://dadosabertos.camara.leg.br/api/v2/votacoes/2261932-36;2020-12-10;2020-12-10T11:31:28;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovada a Redação Final assinada pela Relatora, Dep. Luisa Canziani (PTB-PR).;1.0
2261932-34;https://dadosabertos.camara.leg.br/api/v2/votacoes/2261932-34;2020-12-10;2020-12-10T11:30:53;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovado o Projeto de Resolução nº 55, de 2020.;1.0
2261931-36;https://dadosabertos.camara.leg.br/api/v2/votacoes/2261931-36;2020-12-10;2020-12-10T11:27:46;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovada a Redação Final assinada pela Relatora, Dep. Benedita da SIlva (PT-RJ).;1.0
2261931-34;https://dadosabertos.camara.leg.br/api/v2/votacoes/2261931-34;2020-12-10;2020-12-10T11:26:57;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovado o Projeto de Resolução nº 54, de 2020.;1.0
2265275-40;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265275-40;2020-12-10;2020-12-10T11:18:57;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovada a Redação Final assinada pela Relatora, Dep.Tereza Nelma (PSDB-AL).;1.0
2265275-38;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265275-38;2020-12-10;2020-12-10T11:18:21;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60191;;;Aprovado o Projeto de Resolução nº 71, de 2020.;1.0
2265955-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265955-7;2020-12-09;2020-12-09T21:05:29;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2837/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265955;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2265956-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265956-7;2020-12-09;2020-12-09T20:44:23;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2838/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265956;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2266409-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2266409-7;2020-12-09;2020-12-09T20:40:59;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2885/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266409;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2193583-6;https://dadosabertos.camara.leg.br/api/v2/votacoes/2193583-6;2020-12-09;2020-12-09T20:24:20;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 714/2019 => PLP 238/2016;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193583;Aprovado o Requerimento.;1.0
2266447-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2266447-7;2020-12-09;2020-12-09T20:18:37;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2891/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266447;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2265954-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265954-7;2020-12-09;2020-12-09T20:18:07;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2836/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265954;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2265957-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265957-7;2020-12-09;2020-12-09T20:17:24;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2839/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265957;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2265900-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265900-7;2020-12-09;2020-12-09T20:16:51;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2825/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265900;Aprovado o Requerimento.;1.0
946625-75;https://dadosabertos.camara.leg.br/api/v2/votacoes/946625-75;2020-12-09;2020-12-09T20:16:21;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;;;;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4963/2020, por ter sido aprovado o REQ 2817/2020 que está apensado ao primeiro.;1.0
2265874-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265874-7;2020-12-09;2020-12-09T20:16:21;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2817/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265874;Aprovado o Requerimento.;1.0
2265872-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2265872-7;2020-12-09;2020-12-09T20:15:34;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2816/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265872;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
2266410-7;https://dadosabertos.camara.leg.br/api/v2/votacoes/2266410-7;2020-12-09;2020-12-09T20:15:01;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;https://dadosabertos.camara.leg.br/api/v2/eventos/60186;REQ 2886/2020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266410;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).;1.0
